Canadian Interest Rates,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Daily series: 2015-06-01 - 2024-06-03,,,,,,,,,,,,,,
V39079 = Target for the overnight rate,,,,,,,,,,,,,,
V39078 = Bank rate,,,,,,,,,,,,,,
Canadian Overnight Repo Rate Average (CORRA) (%) = Canadian Overnight Repo Rate Average (CORRA) (%),,,,,,,,,,,,,,
V39068 = Bankers' acceptances - 1 Month,,,,,,,,,,,,,,
V39071 = Bankers' acceptances - 3 month,,,,,,,,,,,,,,
V39072 = Prime Corporate Paper Rate - 1 Month,,,,,,,,,,,,,,
V39074 = Prime Corporate Paper Rate - 3 Month,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Summary,Date,V39079,Date,V39078,Date,Canadian Overnight Repo Rate Average (CORRA) (%),Date,V39068,Date,V39071,Date,V39072,Date,V39074
Low,2022-03-02,0.25,2022-03-02,0.5,2021-12-13,0.05,2015-07-20,0.65,2016-01-19,0.65,2015-09-04,0.61,2015-09-04,0.61
High,2024-06-03,5,2024-06-03,5.25,2024-01-31,5.07,2018-12-31,2.25,2018-12-31,2.24,2018-12-28,2.24,2018-12-31,2.21
Average,2015-06-01 - 2024-06-03,1.58,2015-06-01 - 2024-06-03,1.81,2015-06-01 - 2024-06-03,1.5697,2015-06-01 - 2019-01-01,1.12,2015-06-01 - 2019-01-01,1.17,2015-06-01 - 2019-01-01,1.09,2015-06-01 - 2019-01-01,1.14
,,,,,,,,,,,,,,
Date,V39079,V39078,Canadian Overnight Repo Rate Average (CORRA) (%),V39068,V39071,V39072,V39074,,,,,,,
2017-06-06,0.5,0.75,0.4725,0.74,0.81,0.72,0.79,,,,,,,
2017-06-07,0.5,0.75,0.469,0.74,0.81,0.72,0.79,,,,,,,
2017-06-08,0.5,0.75,0.4782,0.74,0.81,0.72,0.79,,,,,,,
2017-06-09,0.5,0.75,0.4757,0.74,0.81,0.72,0.79,,,,,,,
2017-06-12,0.5,0.75,0.475,0.74,0.81,0.72,0.79,,,,,,,
2017-06-13,0.5,0.75,0.4702,0.73,0.82,0.72,0.79,,,,,,,
2017-06-14,0.5,0.75,0.48,0.75,0.82,0.72,0.79,,,,,,,
2017-06-15,0.5,0.75,0.4871,0.75,0.82,0.72,0.79,,,,,,,
2017-06-16,0.5,0.75,0.4851,0.75,0.82,0.72,0.79,,,,,,,
2017-06-19,0.5,0.75,0.5,0.75,0.82,0.72,0.8,,,,,,,
2017-06-20,0.5,0.75,0.4982,0.76,0.85,0.73,0.82,,,,,,,
2017-06-21,0.5,0.75,0.4983,0.78,0.85,0.73,0.83,,,,,,,
2017-06-22,0.5,0.75,0.4894,0.77,0.87,0.73,0.83,,,,,,,
2017-06-23,0.5,0.75,0.4811,0.79,0.88,0.75,0.84,,,,,,,
2017-06-26,0.5,0.75,0.4961,0.82,0.91,0.79,0.88,,,,,,,
2017-06-27,0.5,0.75,0.5,0.82,0.91,0.79,0.88,,,,,,,
2017-06-28,0.5,0.75,0.5,0.89,0.97,0.84,0.96,,,,,,,
2017-06-29,0.5,0.75,0.5214,0.9,0.98,0.87,0.96,,,,,,,
2017-06-30,0.5,0.75,0.5338,0.93,1.01,0.88,0.98,,,,,,,
2017-07-03,0.5,0.75, Bank holiday, Bank holiday, Bank holiday, Bank holiday, Bank holiday,,,,,,,
2017-07-04,0.5,0.75,0.5167,0.96,1.05,0.93,1.01,,,,,,,
2017-07-05,0.5,0.75,0.5074,0.98,1.06,0.94,1.01,,,,,,,
2017-07-06,0.5,0.75,0.4983,1,1.08,0.99,1.04,,,,,,,
2017-07-07,0.5,0.75,0.4935,1.01,1.12,1,1.05,,,,,,,
2017-07-10,0.5,0.75,0.4979,1.03,1.15,1.02,1.1,,,,,,,
2017-07-11,0.5,0.75,0.4988,1.07,1.15,1.04,1.1,,,,,,,
2017-07-12,0.75,1,0.7372,1.06,1.15,1.04,1.1,,,,,,,
2017-07-13,0.75,1,0.7529,1.08,1.16,1.05,1.14,,,,,,,
2017-07-14,0.75,1,0.7471,1.08,1.16,1.05,1.13,,,,,,,
2017-07-17,0.75,1,0.7471,1.08,1.16,1.05,1.13,,,,,,,
2017-07-18,0.75,1,0.7429,1.08,1.16,1.07,1.15,,,,,,,
2017-07-19,0.75,1,0.7394,1.1,1.17,1.08,1.15,,,,,,,
2017-07-20,0.75,1,0.743,1.11,1.17,1.08,1.15,,,,,,,
2017-07-21,0.75,1,0.747,1.11,1.18,1.08,1.16,,,,,,,
2017-07-24,0.75,1,0.75,1.12,1.18,1.09,1.17,,,,,,,
2017-07-25,0.75,1,0.7427,1.13,1.19,1.09,1.17,,,,,,,
2017-07-26,0.75,1,0.75,1.13,1.2,1.09,1.17,,,,,,,
2017-07-27,0.75,1,0.7511,1.13,1.2,1.11,1.17,,,,,,,
2017-07-28,0.75,1,0.7436,1.14,1.22,1.11,1.17,,,,,,,
2017-07-31,0.75,1,0.75,1.16,1.22,1.13,1.19,,,,,,,
2017-08-01,0.75,1,0.7482,1.17,1.23,1.13,1.19,,,,,,,
2017-08-02,0.75,1,0.7465,1.17,1.22,1.12,1.19,,,,,,,
2017-08-03,0.75,1,0.729,1.17,1.21,1.14,1.19,,,,,,,
2017-08-04,0.75,1,0.7325,1.18,1.24,1.14,1.2,,,,,,,
2017-08-07,0.75,1, Bank holiday, Bank holiday, Bank holiday, Bank holiday, Bank holiday,,,,,,,
2017-08-08,0.75,1,0.7107,1.18,1.24,1.14,1.2,,,,,,,
2017-08-09,0.75,1,0.7359,1.18,1.24,1.14,1.2,,,,,,,
2017-08-10,0.75,1,0.7395,1.17,1.24,1.14,1.2,,,,,,,
2017-08-11,0.75,1,0.7523,1.17,1.24,1.14,1.2,,,,,,,
2017-08-14,0.75,1,0.7458,1.17,1.24,1.14,1.2,,,,,,,
2017-08-15,0.75,1,0.7413,1.17,1.24,1.14,1.2,,,,,,,
2017-08-16,0.75,1,0.7508,1.17,1.24,1.14,1.2,,,,,,,
2017-08-17,0.75,1,0.7544,1.17,1.24,1.14,1.2,,,,,,,
2017-08-18,0.75,1,0.75,1.17,1.24,1.14,1.2,,,,,,,
2017-08-21,0.75,1,0.7514,1.17,1.24,1.14,1.2,,,,,,,
2017-08-22,0.75,1,0.75,1.17,1.24,1.14,1.2,,,,,,,
2017-08-23,0.75,1,0.7474,1.17,1.24,1.14,1.2,,,,,,,
2017-08-24,0.75,1,0.7524,1.17,1.25,1.14,1.2,,,,,,,
2017-08-25,0.75,1,0.7463,1.17,1.25,1.14,1.2,,,,,,,
2017-08-28,0.75,1,0.7439,1.17,1.25,1.14,1.2,,,,,,,
2017-08-29,0.75,1,0.7486,1.17,1.25,1.14,1.2,,,,,,,
2017-08-30,0.75,1,0.75,1.17,1.25,1.14,1.2,,,,,,,
2017-08-31,0.75,1,0.7549,1.17,1.25,1.14,1.2,,,,,,,
2017-09-01,0.75,1,0.7903,1.17,1.27,1.14,1.2,,,,,,,
2017-09-04,0.75,1, Bank holiday, Bank holiday, Bank holiday, Bank holiday, Bank holiday,,,,,,,
2017-09-05,0.75,1,0.7683,1.19,1.29,1.14,1.2,,,,,,,
2017-09-06,1,1.25,1.0215,1.29,1.4,1.24,1.34,,,,,,,
2017-09-07,1,1.25,1.0215,1.3,1.39,1.24,1.34,,,,,,,
2017-09-08,1,1.25,1.0099,1.28,1.4,1.24,1.34,,,,,,,
2017-09-11,1,1.25,1.0055,1.27,1.41,1.24,1.34,,,,,,,
2017-09-12,1,1.25,1.001,1.28,1.4,1.24,1.34,,,,,,,
2017-09-13,1,1.25,0.9997,1.26,1.38,1.24,1.34,,,,,,,
2017-09-14,1,1.25,1.0028,1.26,1.39,1.24,1.34,,,,,,,
2017-09-15,1,1.25,0.9995,1.26,1.4,1.24,1.34,,,,,,,
2017-09-18,1,1.25,0.9978,1.26,1.4,1.24,1.34,,,,,,,
2017-09-19,1,1.25,1,1.25,1.38,1.24,1.34,,,,,,,
2017-09-20,1,1.25,1,1.25,1.39,1.24,1.34,,,,,,,
2017-09-21,1,1.25,0.9947,1.24,1.39,1.22,1.33,,,,,,,
2017-09-22,1,1.25,0.9929,1.24,1.38,1.22,1.33,,,,,,,
2017-09-25,1,1.25,0.9568,1.23,1.37,1.22,1.33,,,,,,,
2017-09-26,1,1.25,0.9095,1.23,1.37,1.22,1.33,,,,,,,
2017-09-27,1,1.25,0.9913,1.23,1.37,1.22,1.33,,,,,,,
2017-09-28,1,1.25,0.9819,1.24,1.36,1.21,1.32,,,,,,,
2017-09-29,1,1.25,0.9954,1.23,1.35,1.2,1.31,,,,,,,
2017-10-02,1,1.25,1.0373,1.23,1.35,1.2,1.31,,,,,,,
2017-10-03,1,1.25,1.0085,1.23,1.35,1.2,1.31,,,,,,,
2017-10-04,1,1.25,0.9985,1.23,1.35,1.2,1.31,,,,,,,
2017-10-05,1,1.25,0.986,1.23,1.35,1.2,1.31,,,,,,,
2017-10-06,1,1.25,1,1.24,1.36,1.2,1.31,,,,,,,
2017-10-09,1,1.25, Bank holiday, Bank holiday, Bank holiday, Bank holiday, Bank holiday,,,,,,,
2017-10-10,1,1.25,0.9577,1.24,1.37,1.2,1.31,,,,,,,
2017-10-11,1,1.25,0.969,1.26,1.37,1.2,1.31,,,,,,,
2017-10-12,1,1.25,0.9156,1.26,1.37,1.2,1.31,,,,,,,
2017-10-13,1,1.25,0.9964,1.25,1.37,1.2,1.31,,,,,,,
2017-10-16,1,1.25,0.994,1.26,1.37,1.24,1.35,,,,,,,
2017-10-17,1,1.25,0.9833,1.25,1.37,1.24,1.35,,,,,,,
2017-10-18,1,1.25,0.9856,1.27,1.38,1.24,1.35,,,,,,,
2017-10-19,1,1.25,1,1.27,1.38,1.24,1.35,,,,,,,
2017-10-20,1,1.25,0.9747,1.28,1.36,1.24,1.35,,,,,,,
2017-10-23,1,1.25,0.993,1.27,1.37,1.24,1.36,,,,,,,
2017-10-24,1,1.25,0.9807,1.27,1.37,1.24,1.36,,,,,,,
2017-10-25,1,1.25,0.97,1.25,1.36,1.22,1.33,,,,,,,
2017-10-26,1,1.25,0.9951,1.26,1.36,1.22,1.33,,,,,,,
2017-10-27,1,1.25,0.9808,1.26,1.37,1.22,1.33,,,,,,,
2017-10-30,1,1.25,0.98,1.27,1.37,1.22,1.33,,,,,,,
2017-10-31,1,1.25,1,1.26,1.36,1.22,1.33,,,,,,,
2017-11-01,1,1.25,1.0067,1.26,1.36,1.22,1.33,,,,,,,
2017-11-02,1,1.25,1.0221,1.25,1.35,1.22,1.33,,,,,,,
2017-11-03,1,1.25,0.988,1.24,1.35,1.22,1.33,,,,,,,
2017-11-06,1,1.25,1,1.26,1.35,1.22,1.33,,,,,,,
2017-11-07,1,1.25,1,1.26,1.35,1.22,1.33,,,,,,,
2017-11-08,1,1.25,0.9854,1.25,1.35,1.22,1.33,,,,,,,
2017-11-09,1,1.25,0.9749,1.24,1.35,1.22,1.33,,,,,,,
2017-11-10,1,1.25,0.9822,1.24,1.35,1.22,1.33,,,,,,,
2017-11-13,1,1.25, Bank holiday, Bank holiday, Bank holiday, Bank holiday, Bank holiday,,,,,,,
2017-11-14,1,1.25,0.9872,1.24,1.35,1.22,1.33,,,,,,,
2017-11-15,1,1.25,0.9719,1.24,1.35,1.22,1.33,,,,,,,
2017-11-16,1,1.25,0.994,1.24,1.35,1.22,1.33,,,,,,,
2017-11-17,1,1.25,0.9802,1.24,1.35,1.22,1.33,,,,,,,
2017-11-20,1,1.25,1.017,1.24,1.35,1.22,1.33,,,,,,,
2017-11-21,1,1.25,0.9925,1.24,1.35,1.22,1.33,,,,,,,
2017-11-22,1,1.25,0.9784,1.25,1.35,1.22,1.33,,,,,,,
2017-11-23,1,1.25,0.9838,1.25,1.35,1.22,1.33,,,,,,,
2017-11-24,1,1.25,0.9716,1.24,1.35,1.22,1.33,,,,,,,
2017-11-27,1,1.25,1,1.25,1.35,1.21,1.32,,,,,,,
2017-11-28,1,1.25,1,1.25,1.36,1.21,1.32,,,,,,,
2017-11-29,1,1.25,0.97,1.25,1.36,1.21,1.32,,,,,,,
2017-11-30,1,1.25,1.0075,1.25,1.36,1.21,1.32,,,,,,,
2017-12-01,1,1.25,1.0212,1.26,1.38,1.21,1.32,,,,,,,
2017-12-04,1,1.25,1.004,1.28,1.39,1.24,1.35,,,,,,,
2017-12-05,1,1.25,0.9692,1.28,1.39,1.24,1.35,,,,,,,
2017-12-06,1,1.25,0.9665,1.29,1.39,1.24,1.35,,,,,,,
2017-12-07,1,1.25,0.9542,1.29,1.39,1.25,1.35,,,,,,,
2017-12-08,1,1.25,0.9851,1.29,1.39,1.25,1.35,,,,,,,
2017-12-11,1,1.25,0.9881,1.29,1.39,1.25,1.35,,,,,,,
2017-12-12,1,1.25,0.9839,1.29,1.39,1.25,1.35,,,,,,,
2017-12-13,1,1.25,0.9743,1.29,1.39,1.25,1.35,,,,,,,
2017-12-14,1,1.25,0.997,1.29,1.39,1.25,1.35,,,,,,,
2017-12-15,1,1.25,1.0367,1.29,1.4,1.25,1.36,,,,,,,
2017-12-18,1,1.25,1.0354,1.33,1.41,1.25,1.36,,,,,,,
2017-12-19,1,1.25,0.9905,1.34,1.41,1.3,1.39,,,,,,,
2017-12-20,1,1.25,0.9859,1.34,1.43,1.3,1.39,,,,,,,
2017-12-21,1,1.25,1.0253,1.35,1.45,1.33,1.42,,,,,,,
2017-12-22,1,1.25,1.0336,1.35,1.44,1.33,1.42,,,,,,,
2017-12-25,1,1.25, Bank holiday, Bank holiday, Bank holiday, Bank holiday, Bank holiday,,,,,,,
2017-12-26,1,1.25, Bank holiday, Bank holiday, Bank holiday, Bank holiday, Bank holiday,,,,,,,
2017-12-27,1,1.25,1.0187,1.36,1.45,1.33,1.42,,,,,,,
2017-12-28,1,1.25,1.0088,1.37,1.46,1.33,1.42,,,,,,,
2017-12-29,1,1.25,1,1.37,1.48,1.33,1.42,,,,,,,
2018-01-01,1,1.25, Bank holiday, Bank holiday, Bank holiday, Bank holiday, Bank holiday,,,,,,,
2018-01-02,1,1.25,1.0106,1.41,1.52,1.36,1.45,,,,,,,
2018-01-03,1,1.25,0.9764,1.41,1.51,1.39,1.49,,,,,,,
2018-01-04,1,1.25,0.9917,1.41,1.51,1.39,1.49,,,,,,,
2018-01-05,1,1.25,0.9785,1.48,1.57,1.44,1.54,,,,,,,
2018-01-08,1,1.25,0.9972,1.47,1.58,1.44,1.54,,,,,,,
2018-01-09,1,1.25,0.9608,1.48,1.58,1.46,1.56,,,,,,,
2018-01-10,1,1.25,0.9791,1.49,1.59,1.46,1.56,,,,,,,
2018-01-11,1,1.25,0.9961,1.46,1.56,1.46,1.56,,,,,,,
2018-01-12,1,1.25,0.9973,1.48,1.59,1.46,1.56,,,,,,,
2018-01-15,1,1.25,0.9876,1.5,1.6,1.47,1.57,,,,,,,
2018-01-16,1,1.25,1.0003,1.5,1.6,1.47,1.57,,,,,,,
2018-01-17,1.25,1.5,1.2464,1.52,1.62,1.47,1.57,,,,,,,
2018-01-18,1.25,1.5,1.2436,1.52,1.61,1.47,1.57,,,,,,,
2018-01-19,1.25,1.5,1.2293,1.5,1.61,1.47,1.57,,,,,,,
2018-01-22,1.25,1.5,1.2,1.51,1.61,1.47,1.57,,,,,,,
2018-01-23,1.25,1.5,1.2214,1.5,1.59,1.47,1.57,,,,,,,
2018-01-24,1.25,1.5,1.2155,1.5,1.6,1.47,1.57,,,,,,,
2018-01-25,1.25,1.5,1.2343,1.5,1.6,1.47,1.57,,,,,,,
2018-01-26,1.25,1.5,1.2375,1.5,1.61,1.47,1.57,,,,,,,
2018-01-29,1.25,1.5,1.239,1.51,1.61,1.47,1.57,,,,,,,
2018-01-30,1.25,1.5,1.2346,1.52,1.62,1.47,1.57,,,,,,,
2018-01-31,1.25,1.5,1.2424,1.52,1.62,1.47,1.57,,,,,,,
2018-02-01,1.25,1.5,1.2453,1.51,1.62,1.47,1.57,,,,,,,
2018-02-02,1.25,1.5,1.2391,1.51,1.62,1.47,1.57,,,,,,,
2018-02-05,1.25,1.5,1.2113,1.5,1.62,1.47,1.57,,,,,,,
2018-02-06,1.25,1.5,1.2234,1.49,1.6,1.46,1.56,,,,,,,
2018-02-07,1.25,1.5,1.2191,1.48,1.61,1.46,1.56,,,,,,,
2018-02-08,1.25,1.5,1.2285,1.49,1.61,1.46,1.56,,,,,,,
2018-02-09,1.25,1.5,1.2285,1.49,1.59,1.45,1.54,,,,,,,
2018-02-12,1.25,1.5,1.2346,1.49,1.59,1.45,1.54,,,,,,,
2018-02-13,1.25,1.5,1.2333,1.49,1.59,1.45,1.54,,,,,,,
2018-02-14,1.25,1.5,1.2256,1.49,1.61,1.45,1.54,,,,,,,
2018-02-15,1.25,1.5,1.23,1.49,1.61,1.45,1.54,,,,,,,
2018-02-16,1.25,1.5,1.2463,1.5,1.62,1.47,1.54,,,,,,,
2018-02-19,1.25,1.5, Bank holiday, Bank holiday, Bank holiday, Bank holiday, Bank holiday,,,,,,,
2018-02-20,1.25,1.5,1.2055,1.5,1.62,1.47,1.54,,,,,,,
2018-02-21,1.25,1.5,1.1876,1.5,1.62,1.47,1.54,,,,,,,
2018-02-22,1.25,1.5,1.2187,1.49,1.61,1.47,1.54,,,,,,,
2018-02-23,1.25,1.5,1.2129,1.49,1.61,1.47,1.54,,,,,,,
2018-02-26,1.25,1.5,1.2362,1.5,1.63,1.47,1.54,,,,,,,
2018-02-27,1.25,1.5,1.235,1.51,1.63,1.47,1.54,,,,,,,
2018-02-28,1.25,1.5,1.2319,1.51,1.64,1.47,1.54,,,,,,,
2018-03-01,1.25,1.5,1.252,1.51,1.64,1.47,1.54,,,,,,,
2018-03-02,1.25,1.5,1.25,1.52,1.64,1.47,1.54,,,,,,,
2018-03-05,1.25,1.5,1.2333,1.52,1.64,1.47,1.54,,,,,,,
2018-03-06,1.25,1.5,1.2104,1.53,1.65,1.5,1.6,,,,,,,
2018-03-07,1.25,1.5,1.23,1.54,1.65,1.5,1.6,,,,,,,
2018-03-08,1.25,1.5,1.2223,1.53,1.66,1.5,1.6,,,,,,,
2018-03-09,1.25,1.5,1.2335,1.52,1.66,1.5,1.6,,,,,,,
2018-03-12,1.25,1.5,1.1694,1.54,1.66,1.5,1.6,,,,,,,
2018-03-13,1.25,1.5,1.2041,1.54,1.66,1.5,1.6,,,,,,,
2018-03-14,1.25,1.5,1.2095,1.55,1.67,1.5,1.6,,,,,,,
2018-03-15,1.25,1.5,1.2091,1.55,1.66,1.5,1.6,,,,,,,
2018-03-16,1.25,1.5,1.2176,1.54,1.66,1.52,1.61,,,,,,,
2018-03-19,1.25,1.5,1.2133,1.54,1.66,1.52,1.61,,,,,,,
2018-03-20,1.25,1.5,1.25,1.55,1.66,1.52,1.61,,,,,,,
2018-03-21,1.25,1.5,1.2119,1.55,1.67,1.52,1.61,,,,,,,
2018-03-22,1.25,1.5,1.2155,1.56,1.67,1.52,1.61,,,,,,,
2018-03-23,1.25,1.5,1.2305,1.55,1.67,1.52,1.61,,,,,,,
2018-03-26,1.25,1.5,1.2684,1.55,1.67,1.52,1.61,,,,,,,
2018-03-27,1.25,1.5,1.2937,1.57,1.68,1.52,1.61,,,,,,,
2018-03-28,1.25,1.5,1.2785,1.57,1.68,1.52,1.61,,,,,,,
2018-03-29,1.25,1.5,1.2951,1.57,1.68,1.52,1.61,,,,,,,
2018-03-30,1.25,1.5, Bank holiday, Bank holiday, Bank holiday, Bank holiday, Bank holiday,,,,,,,
2018-04-02,1.25,1.5,1.3112,1.57,1.68,1.52,1.61,,,,,,,
2018-04-03,1.25,1.5,1.2828,1.58,1.68,1.52,1.61,,,,,,,
2018-04-04,1.25,1.5,1.2482,1.58,1.68,1.52,1.61,,,,,,,
2018-04-05,1.25,1.5,1.2838,1.58,1.68,1.52,1.61,,,,,,,
2018-04-06,1.25,1.5,1.2056,1.57,1.68,1.54,1.64,,,,,,,
2018-04-09,1.25,1.5,1.2075,1.57,1.68,1.54,1.64,,,,,,,
2018-04-10,1.25,1.5,1.2437,1.57,1.68,1.54,1.64,,,,,,,
2018-04-11,1.25,1.5,1.2217,1.57,1.68,1.54,1.64,,,,,,,
2018-04-12,1.25,1.5,1.235,1.57,1.68,1.54,1.64,,,,,,,
2018-04-13,1.25,1.5,1.2512,1.58,1.69,1.54,1.64,,,,,,,
2018-04-16,1.25,1.5,1.2602,1.58,1.69,1.54,1.64,,,,,,,
2018-04-17,1.25,1.5,1.2464,1.59,1.69,1.55,1.65,,,,,,,
2018-04-18,1.25,1.5,1.2623,1.58,1.69,1.55,1.65,,,,,,,
2018-04-19,1.25,1.5,1.2689,1.57,1.69,1.55,1.65,,,,,,,
2018-04-20,1.25,1.5,1.2549,1.58,1.69,1.55,1.65,,,,,,,
2018-04-23,1.25,1.5,1.2593,1.57,1.69,1.55,1.65,,,,,,,
2018-04-24,1.25,1.5,1.2638,1.57,1.69,1.55,1.65,,,,,,,
2018-04-25,1.25,1.5,1.27,1.57,1.69,1.55,1.65,,,,,,,
2018-04-26,1.25,1.5,1.2776,1.57,1.69,1.55,1.65,,,,,,,
2018-04-27,1.25,1.5,1.2556,1.57,1.69,1.55,1.65,,,,,,,
2018-04-30,1.25,1.5,1.2731,1.59,1.69,1.55,1.65,,,,,,,
2018-05-01,1.25,1.5,1.2696,1.59,1.69,1.55,1.65,,,,,,,
2018-05-02,1.25,1.5,1.2575,1.58,1.69,1.55,1.65,,,,,,,
2018-05-03,1.25,1.5,1.2476,1.57,1.69,1.55,1.65,,,,,,,
2018-05-04,1.25,1.5,1.2463,1.57,1.69,1.55,1.65,,,,,,,
2018-05-07,1.25,1.5,1.2562,1.57,1.69,1.55,1.65,,,,,,,
2018-05-08,1.25,1.5,1.2496,1.57,1.69,1.55,1.65,,,,,,,
2018-05-09,1.25,1.5,1.2466,1.58,1.69,1.55,1.65,,,,,,,
2018-05-10,1.25,1.5,1.2465,1.58,1.69,1.55,1.65,,,,,,,
2018-05-11,1.25,1.5,1.2391,1.58,1.69,1.55,1.65,,,,,,,
2018-05-14,1.25,1.5,1.2424,1.59,1.69,1.55,1.65,,,,,,,
2018-05-15,1.25,1.5,1.2476,1.58,1.69,1.55,1.65,,,,,,,
2018-05-16,1.25,1.5,1.2394,1.58,1.69,1.55,1.65,,,,,,,
2018-05-17,1.25,1.5,1.234,1.59,1.69,1.55,1.65,,,,,,,
2018-05-18,1.25,1.5,1.2273,1.59,1.69,1.55,1.65,,,,,,,
2018-05-21,1.25,1.5, Bank holiday, Bank holiday, Bank holiday, Bank holiday, Bank holiday,,,,,,,
2018-05-22,1.25,1.5,1.25,1.59,1.69,1.55,1.65,,,,,,,
2018-05-23,1.25,1.5,1.2154,1.6,1.69,1.58,1.65,,,,,,,
2018-05-24,1.25,1.5,1.2339,1.6,1.69,1.55,1.65,,,,,,,
2018-05-25,1.25,1.5,1.244,1.6,1.68,1.55,1.65,,,,,,,
2018-05-28,1.25,1.5,1.2431,1.6,1.69,1.55,1.65,,,,,,,
2018-05-29,1.25,1.5,1.2517,1.6,1.69,1.55,1.65,,,,,,,
2018-05-30,1.25,1.5,1.27,1.59,1.69,1.55,1.65,,,,,,,
2018-05-31,1.25,1.5,1.2638,1.6,1.7,1.55,1.65,,,,,,,
2018-06-01,1.25,1.5,1.3045,1.59,1.7,1.55,1.65,,,,,,,
2018-06-04,1.25,1.5,1.2783,1.59,1.7,1.55,1.65,,,,,,,
2018-06-05,1.25,1.5,1.2772,1.59,1.7,1.55,1.65,,,,,,,
2018-06-06,1.25,1.5,1.2551,1.58,1.7,1.55,1.65,,,,,,,
2018-06-07,1.25,1.5,1.2556,1.57,1.7,1.55,1.65,,,,,,,
2018-06-08,1.25,1.5,1.235,1.57,1.7,1.55,1.65,,,,,,,
2018-06-11,1.25,1.5,1.255,1.58,1.7,1.55,1.65,,,,,,,
2018-06-12,1.25,1.5,1.2821,1.58,1.7,1.55,1.65,,,,,,,
2018-06-13,1.25,1.5,1.2549,1.58,1.7,1.55,1.65,,,,,,,
2018-06-14,1.25,1.5,1.2488,1.57,1.7,1.55,1.65,,,,,,,
2018-06-15,1.25,1.5,1.2617,1.58,1.7,1.55,1.65,,,,,,,
2018-06-18,1.25,1.5,1.2699,1.58,1.7,1.55,1.65,,,,,,,
2018-06-19,1.25,1.5,1.2734,1.58,1.7,1.55,1.65,,,,,,,
2018-06-20,1.25,1.5,1.2646,1.57,1.7,1.55,1.65,,,,,,,
2018-06-21,1.25,1.5,1.2637,1.58,1.69,1.55,1.65,,,,,,,
2018-06-22,1.25,1.5,1.2563,1.57,1.69,1.55,1.65,,,,,,,
2018-06-25,1.25,1.5,1.2683,1.56,1.68,1.55,1.65,,,,,,,
2018-06-26,1.25,1.5,1.2539,1.56,1.69,1.55,1.65,,,,,,,
2018-06-27,1.25,1.5,1.2638,1.56,1.69,1.55,1.65,,,,,,,
2018-06-28,1.25,1.5,1.2235,1.56,1.69,1.55,1.65,,,,,,,
2018-06-29,1.25,1.5,1.2784,1.56,1.7,1.55,1.65,,,,,,,
2018-07-02,1.25,1.5, Bank holiday, Bank holiday, Bank holiday, Bank holiday, Bank holiday,,,,,,,
2018-07-03,1.25,1.5,1.2613,1.6,1.73,1.6,1.7,,,,,,,
2018-07-04,1.25,1.5,1.2473,1.66,1.76,1.6,1.7,,,,,,,
2018-07-05,1.25,1.5,1.2408,1.66,1.8,1.6,1.7,,,,,,,
2018-07-06,1.25,1.5,1.232,1.66,1.81,1.64,1.77,,,,,,,
2018-07-09,1.25,1.5,1.2258,1.71,1.82,1.66,1.79,,,,,,,
2018-07-10,1.25,1.5,1.2111,1.74,1.85,1.7,1.81,,,,,,,
2018-07-11,1.5,1.75,1.4713,1.77,1.86,1.72,1.81,,,,,,,
2018-07-12,1.5,1.75,1.4786,1.77,1.86,1.72,1.81,,,,,,,
2018-07-13,1.5,1.75,1.4967,1.76,1.86,1.72,1.81,,,,,,,
2018-07-16,1.5,1.75,1.4982,1.76,1.87,1.72,1.81,,,,,,,
2018-07-17,1.5,1.75,1.4815,1.76,1.87,1.72,1.81,,,,,,,
2018-07-18,1.5,1.75,1.4577,1.76,1.87,1.72,1.81,,,,,,,
2018-07-19,1.5,1.75,1.4706,1.76,1.87,1.72,1.81,,,,,,,
2018-07-20,1.5,1.75,1.511,1.76,1.88,1.72,1.81,,,,,,,
2018-07-23,1.5,1.75,1.4844,1.77,1.88,1.72,1.81,,,,,,,
2018-07-24,1.5,1.75,1.4927,1.77,1.88,1.72,1.81,,,,,,,
2018-07-25,1.5,1.75,1.5031,1.77,1.88,1.74,1.83,,,,,,,
2018-07-26,1.5,1.75,1.5353,1.77,1.88,1.74,1.83,,,,,,,
2018-07-27,1.5,1.75,1.5408,1.77,1.88,1.74,1.83,,,,,,,
2018-07-30,1.5,1.75,1.522,1.77,1.88,1.74,1.83,,,,,,,
2018-07-31,1.5,1.75,1.5467,1.78,1.88,1.74,1.83,,,,,,,
2018-08-01,1.5,1.75,1.5577,1.78,1.88,1.74,1.83,,,,,,,
2018-08-02,1.5,1.75,1.507,1.77,1.88,1.74,1.83,,,,,,,
2018-08-03,1.5,1.75,1.4884,1.76,1.88,1.73,1.83,,,,,,,
2018-08-06,1.5,1.75, Bank holiday, Bank holiday, Bank holiday, Bank holiday, Bank holiday,,,,,,,
2018-08-07,1.5,1.75,1.4593,1.75,1.89,1.73,1.83,,,,,,,
2018-08-08,1.5,1.75,1.4581,1.75,1.89,1.73,1.83,,,,,,,
2018-08-09,1.5,1.75,1.45,1.75,1.89,1.73,1.83,,,,,,,
2018-08-10,1.5,1.75,1.4744,1.76,1.89,1.73,1.83,,,,,,,
2018-08-13,1.5,1.75,1.467,1.76,1.89,1.73,1.83,,,,,,,
